sample_id,group,combination,prediction_png,prediction_sha256,target_png,target_sha256,psnr,ssim,lpips,maniqa,clipiqa,musiq
test/A/rain + haze/056,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/056.png,cdf46e4596c174e7e4ad0aaf62c800720c12a2ff8b8b6dedb0e6962a3557f77c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/056.png,c5f28866f72e2d370875385eb6575124b0735f8f927fae1c07ff7151e200c956,26.169384002685547,0.9448565060661064,0.061903223395347595,0.43884119391441345,0.7291426062583923,74.68146514892578
test/A/rain + haze/057,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/057.png,bf2f181d42e4eb41967376d0997d44e00c024ec6343311090cd5499c76b0c9ed,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/057.png,42353ae75793843947c257055d87e0568db28ed51b9a5d87cc0d6a0dafb242af,17.838420867919922,0.9202899268782726,0.09565893560647964,0.4110862612724304,0.5329755544662476,71.47888946533203
test/A/rain + haze/058,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/058.png,04639efce09ea5f2e935e0eee05f85589ddeb27dbbc8dcd00f9a4076f5b66b4c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/058.png,e50e67dc4e57dc18d552546044c5ca169fdb26de4d5d81650d00d4b0f3ab7e76,26.829509735107422,0.9392216004427,0.10058840364217758,0.3937404751777649,0.5637906193733215,71.36882781982422
test/A/rain + haze/059,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/059.png,8b994feb671a4b5e4bd75b98bf03f915164e68f4fdf8a0c85ebbd1796e86fb78,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/059.png,e60c8277194566df02c7cefc895d1390756059f7a29ac67206ec202f1b897add,24.001293182373047,0.88522465298204,0.18993648886680603,0.38610097765922546,0.5609681010246277,65.33757019042969
test/A/rain + haze/060,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/060.png,2c85117209fad8aa180a74febb21dfbf2126ff0992f18c37c261a0ca8a8d4616,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/060.png,d173273231bf0b68767ae3e287f4f34baa71e7d986a98c43a41fa9668fd8a0d4,20.373594284057617,0.8594832794753833,0.19509857892990112,0.39948487281799316,0.5674087405204773,72.18706512451172
test/A/rain + haze/063,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/063.png,d6838ca610b615ee3e5ce6537e033b23dcf169c4f515377d3b192c360dc42107,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/063.png,f7ccce7c58be38c16fb08060b8b379825cb0417a04e6813c72985768a480929c,29.4191951751709,0.9142377618093361,0.06343954801559448,0.4391568899154663,0.4118342995643616,69.43498992919922
test/A/rain + haze/064,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/064.png,49627e57c1c91d69f0ed43f17b752371bce17e4029493fa738abdd299f3b0d11,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/064.png,b34caae8d574b2c008d53ceb0490df55c099e68844b2819f0c02fc50db26cee0,30.266979217529297,0.9211270359305805,0.045019153505563736,0.3660070598125458,0.603381335735321,71.63627624511719
test/A/rain + haze/065,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/065.png,505daf4f3166b7be8cb6dabdb99c1eeef3ab23f039a39d4896b24f42a86384e5,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/065.png,f0770ae16bf79be3b5d94a7868da009f5ce1bbf54bfe5c879e352a4df590ef63,29.779361724853516,0.9334196454845836,0.04158401861786842,0.4416482150554657,0.6074709296226501,66.55815887451172
test/A/rain + haze/066,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/066.png,1c4f3af2e2a9977ebe21a3d5cda9ad5816e87a2bdbaff7eba4044f8dc2e0b279,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/066.png,a19230b326bd2fb5c26ae283f65bf0b85f39f90421056a47c7ecd6d683379aff,29.229557037353516,0.9454107695608136,0.023111721500754356,0.534294068813324,0.5444475412368774,75.60387420654297
test/A/rain + haze/067,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/067.png,8f8b9c6f0258b6f39e136860dd815160ee43e12a851808f346b756950a44421b,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/067.png,91cd9f021a6902b7f3220c6a373cba11f3bfbe4e4984c1d6fc4be0c76acb67a0,25.255565643310547,0.9396668536828767,0.022954322397708893,0.4769182801246643,0.44054698944091797,73.22476196289062
test/A/rain + haze/068,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/068.png,21c7d07008b0fd26471646ee443e2091fbcdc0839acd9f9415a92769a9e45443,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/068.png,b8187d79db16002364f6017df807e6cac41e7ee9a68413a384b1bd69eddaa638,29.021711349487305,0.9320858232866448,0.03139970824122429,0.5394172668457031,0.4507047235965729,76.21234130859375
test/A/rain + haze/069,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/069.png,1e13b677ac53954515a957f0c6868e32e73acf85e88d7fe5774f2f63d1335715,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/069.png,abb08be58f50075e5e6b1de44ddfe61c30ebb34882e9d72681edd73a5cdbb156,28.69938087463379,0.9137452489216796,0.08059386163949966,0.3613750636577606,0.7249623537063599,75.04865264892578
test/A/rain + haze/070,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/070.png,2d32f99c191eeba5e956a90dcce6919706a08a917b9af573b540719ab9fc546d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/070.png,718ae2570e431003fb32f2a40e19f813545164ace18230ac03f9ec96b2747f85,22.77322006225586,0.8804938272268524,0.10319738835096359,0.3372848629951477,0.4743208885192871,54.69945526123047
test/A/rain + haze/073,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/073.png,3af84e18864401e2f1ecb885b92ddac51fd8534d3b3e850129a3e5f484d264f3,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/073.png,e4a8516954bfb4b79f2fc6194b6b4a8ed63250e14fe7ce0b6f6d77c922f84730,23.781774520874023,0.9117350802315686,0.09071338176727295,0.20987896621227264,0.4769630432128906,66.04346466064453
test/A/rain + haze/074,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/074.png,9084304cd96f2ab7266b7c93e15cfb72082ffb23d3af31a878befd2ae016c33f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/074.png,cfa80e9825a34173ab0d1810b1b63bf645aa1b6b743966a77d7d03463319fd8e,18.463638305664062,0.7603455262078628,0.236750528216362,0.255194753408432,0.6768936514854431,55.61688995361328
test/A/rain + haze/075,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/075.png,542f0c8817d191295e6b84895fc8ae9ede7ce2d3bba8d52bc967d213fb3c1d49,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/075.png,637e76a0398c825f3214d13b10485f7c180dc359b838ade377382c22c8f6b788,28.882076263427734,0.941560532677092,0.040793195366859436,0.3635319769382477,0.5856429934501648,73.01705169677734
test/A/rain + haze/076,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/076.png,c060743c68eefd91a68c5b9ec235ff318cef8e7539bdef0bca4b9ca397eff472,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/076.png,28f7193b83d2979c14a7c73e95657ce02a2cc902196495bea289e190f48cecae,16.26833724975586,0.5685878141390094,0.16137680411338806,0.30181294679641724,0.47197532653808594,58.71546936035156
test/A/rain + haze/077,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/077.png,6bfe0d4d59dea8619941fb3157efae8138b6ca04ed8c35984ddc03e7a0588a2f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/077.png,6d0b3c0c4255ee2de7c3c275c114eb531248c06fce157913f4e69dacd492cc91,27.277568817138672,0.9549915936249102,0.04002363979816437,0.3676958680152893,0.4433053135871887,66.978271484375
test/A/rain + haze/078,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/078.png,730261958f08135409fb573a7994bbcb83509ddefb44e12195e9eb18d7e0e05e,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/078.png,ae84b8b3592a0f623d5bd2c5791b049e6fd87155614fbbad37f1ac00a2cfa870,26.039209365844727,0.8918319732258202,0.06297844648361206,0.35476869344711304,0.5418536067008972,69.5669174194336
test/A/rain + haze/079,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/079.png,57d7973f96737756e9a2341394c064fc2e08908d1458139383ebc512bb57d7aa,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/079.png,166cde30b17743be2ca3fb2c29004e0b38b126bfa1d8d5f41013c23eb248aad5,22.548742294311523,0.7628701344621602,0.07570677250623703,0.43567755818367004,0.6835495829582214,62.58490753173828
test/A/rain + haze/080,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/080.png,f6e46a9ca104f102c84bdc8d49492634cd824b1421c23339ae1a27d7242b922c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/080.png,b208599722bce230536ae4db62272e883a7714d4bfca7d73e1361da3b2ca9225,27.0424861907959,0.9003785086525735,0.07880844175815582,0.3592091202735901,0.46302828192710876,66.23223114013672
test/A/rain + haze/083,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/083.png,cf91a2021e2d1a3ebf35f8a016c585fd6ef84d5857eb491ebe42e5dbdbafdf89,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/083.png,4772b8d475dfc90626760cea35452db0ee8dfdd89f7cd8def57f8b4d74ecef44,24.338008880615234,0.9279095614669336,0.0621839240193367,0.45205777883529663,0.6693496108055115,77.00470733642578
test/A/rain + haze/084,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/084.png,0cc5a8e8a6f673529d523bf01c2fd41af76052076a5a2c28ee062180c7357748,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/084.png,1bc34c4607ba66d84248fe8e7d5e30546ae13841542d8b1cb9146f2a2485df64,26.95817756652832,0.9613606961770512,0.063328817486763,0.20853444933891296,0.40911275148391724,36.45063781738281
test/A/rain + haze/085,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/085.png,aa8565303e3344d244a4dd3446c45f548a3eb9a9e11f507aa51090d31236b8fe,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/085.png,6174b7cb004afd2a578ec1950d92b99c41115b5a6bf70a511f19156c62bd5274,23.477031707763672,0.8262508894611948,0.10514074563980103,0.20448654890060425,0.4384239614009857,52.03034210205078
test/A/rain + haze/086,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/086.png,882109d00ebdbd86c137dec50918d5567b2a188f8f7f9ee53110da8c4b753c79,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/086.png,68a629299aaf0e4d70065c504c9b3e397721fa17a25c2585446914aa5c7bafb5,24.70107078552246,0.9382091570742765,0.1433614194393158,0.548710286617279,0.6623127460479736,69.60729217529297
test/A/rain + haze/087,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/087.png,0f4050c5631ae47df85edd99262a25134c6d0ef188158a990ad927a15fe0e406,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/087.png,059a862de1498fc3b783bcfcce8fad399573aa912bb6638bbd3d43d23b88cdc6,26.724367141723633,0.8863751779834049,0.10567508637905121,0.4058772921562195,0.64378821849823,64.26930236816406
test/A/rain + haze/088,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/088.png,edd695d54ae162b65d86fe9e6aae7a2076b33c732b5f20c624e9c1258534a88e,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/088.png,e76841066e027bd2a2fa101a4598c597d4891a7c535e3cc3195b7afcc249d7ae,24.73596954345703,0.8520534084451316,0.15373730659484863,0.13091930747032166,0.40334969758987427,32.710609436035156
test/A/rain + haze/089,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/089.png,736ca07af84234abfae7596b9707e5a2256836e5f150747c8e179114446b4b85,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/089.png,046e493440ea7499fe07cec3853e6e170225ce6cdc903aac14730fa6b9bf36ab,28.55879020690918,0.9284625372735119,0.04390830546617508,0.42149367928504944,0.7295584678649902,63.52225112915039
test/A/rain + haze/090,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/090.png,a97210fdf9967b210463671484392571b84d2d7bddb5044928b050fa566d80d1,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/090.png,830f74b8389bfef595e56e910efc49cf4246f6f7bd552ea8c45d071a0113053c,27.2343807220459,0.9528501995698831,0.046606771647930145,0.3732307255268097,0.5628097653388977,64.98041534423828
test/A/rain + haze/093,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/093.png,39270a720a2a349c2938dd86338d339373fb89c510c893fe3da52a71eb3c0585,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/093.png,b9ef1df7a3be70176f064c2568ea12d8cd9c9c54b3e8fd72bca53d170eaf06f2,21.777118682861328,0.9461423966585056,0.14269118010997772,0.502750813961029,0.5311715006828308,72.263916015625
test/A/rain + haze/094,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/094.png,ee04059491aaf30a175cfcc4298d9abe10038506372afccc8aea1992f1f9c0df,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/094.png,45dab31fa407b6793844322a5e147cdfedc3bfa449cd28fc9605f41dba80966d,29.77485466003418,0.921145347965743,0.05303344130516052,0.5671050548553467,0.6433694362640381,68.348876953125
test/A/rain + haze/095,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/095.png,0363ffba92ed256db639c59c4621e8c35efe65815807482220685837e5c02cba,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/095.png,2f04f8c811593049180a1c6bdcf5d723d3c2f6443ba518c407e4976d7a6b2637,24.676013946533203,0.8907593493140289,0.014216452836990356,0.5973381996154785,0.47237521409988403,63.75342559814453
test/A/rain + haze/096,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/096.png,2b4522a7e3d17dcc871c0c8b76c45e064667b7de420a0c0fa2c8d9e87794e3ca,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/096.png,3ac9dbd626f9e294ae10a8ab11a34f6c0132ed355627d25ce3f8790f701fae29,21.455238342285156,0.8669415815638513,0.11434465646743774,0.5045641660690308,0.6663592457771301,76.95030975341797
test/A/rain + haze/097,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/097.png,ac544651f2a3162ff8246b8c09c5621086707e1d10532c48e9dcdd485de1feed,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/097.png,9b6c3c0d294f54e89b51656b0163aa8d0715dd7904848721ea76c07ccf737d2e,24.519676208496094,0.9382319285225575,0.15201959013938904,0.5706478357315063,0.6712642312049866,72.01014709472656
test/A/rain + haze/098,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/098.png,c933f614ef90cfa7f7e35e887f5baca8b39cb916773e587132322ef5b914dadb,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/098.png,f0574e5262ab9942e66006e0df3aab8738de997489badc302e131ae74299181f,27.085180282592773,0.9397061089959032,0.05631730705499649,0.45604366064071655,0.442181795835495,69.39330291748047
test/A/rain + haze/099,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/099.png,c8cf7d89cbf78e82ee5032692ea97c5b8d1ba9b1365edcdf0c31c317ef524aec,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/099.png,15ddff6cab9869d7fe8a7cb6fd328b436bbfa9b089e6adcbba7a5048e4c97f8b,25.786251068115234,0.7919921455073053,0.07111725211143494,0.4689332842826843,0.5679097175598145,69.88983917236328
test/A/rain + haze/100,A,rain+haze,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/rain+haze/100.png,3de7b304ec919ccdf547f47c4c27b4565b541ca27e24aea37738664670efe3eb,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/100.png,b7f5d60dbb3e7047b9c62efc7d61db97052a2cde687d3fae367a14a6793a0c40,27.085878372192383,0.9333960584574261,0.024981575086712837,0.5761585235595703,0.629391610622406,71.97693634033203
test/A/motion blur + low resolution/003,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/003.png,4cc33a4e690b6557d5a5da9e2c2e7f6cfcf0af2aefd72dafcc67c61fab8b97a0,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/003.png,c2a2513992db412a7160dfa2f82535dccaa188db91df80ee6ed5b0dd5c5d2d1a,22.148841857910156,0.5854407074147875,0.47357434034347534,0.20251592993736267,0.30237770080566406,44.09497833251953
test/A/motion blur + low resolution/004,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/004.png,0b852274d12758c35fed0375fd099d7f4810059ac6c5bea7ae5aeb6b52713327,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/004.png,f1ad3f60cd8e680739263535ab1620a2490f3bc0c65a9355a965c7dff9be1fed,22.305068969726562,0.7141248461543404,0.37036770582199097,0.1646466702222824,0.3140196204185486,52.053733825683594
test/A/motion blur + low resolution/005,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/005.png,a428d2d041fa183d51a2763b72b43c126d78735d4cbbabcf9f368e4dc6ebac7d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/005.png,1d8eb1ef9c1817c087956135efa85be686e7169ef11eb532c768d32d7267a0ff,16.504817962646484,0.3417091687330664,0.4993756115436554,0.14761166274547577,0.2658192813396454,57.51783752441406
test/A/motion blur + low resolution/006,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/006.png,171378c0a6093b8c5e0c0bfb22f00df3b282d312fc1cb9d40d191a8f1d5e425f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/006.png,f62feddd2f379d039dd1effe18b6368c79a6fe31fb8177f797c9f230eb8e1211,24.81072425842285,0.680704079797154,0.47170180082321167,0.16637632250785828,0.24654558300971985,30.509145736694336
test/A/motion blur + low resolution/007,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/007.png,3cb282388f69f893b6e19efc204d876707b1bd448271521f33fb393d88bea95b,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/007.png,b876f087d5f42a9350f28383ff2df22156b6bbba702809d134b7713d9430881c,23.802440643310547,0.629479500295193,0.36166542768478394,0.24118612706661224,0.30579954385757446,59.703922271728516
test/A/motion blur + low resolution/008,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/008.png,e32d3abfccb5c4c96c38960614f56ccb4063c9f2b1aece9c555870cc4f35964a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/008.png,4efb8dbbd2ba5090b7b951a456ec5ed27a5d61360ab95cb1c5a9366f2868cb94,22.78399658203125,0.6223953501088505,0.4632315933704376,0.17872969806194305,0.26592668890953064,32.380821228027344
test/A/motion blur + low resolution/009,A,motion blur+low resolution,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+low resolution/009.png,546d84011329e458f67defbbe8f90ba11019c1a9dc7fda29d2637a7fcf28eba9,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/009.png,5b779ac0fbe5d1e4d4126fd2864493dcc2ecdbde374ede7e29a054b2a9cb4f21,28.28961944580078,0.9158129624369633,0.18047286570072174,0.2166004776954651,0.26134249567985535,31.047090530395508
